[INFO] 12:39:49:807 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:39:49:838 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:50:339 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:39:50:840 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:51:340 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:51:841 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:39:52:341 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:52:841 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:53:341 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:39:53:842 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:54:342 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:54:843 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:39:55:343 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:55:844 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:56:344 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
[INFO] 12:39:56:845 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:57:845 ESI/(17656:17656): Para el ESI con el id: 007, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:58:346 ESI/(17656:17656): Para el ESI con el id: 007, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:39:58:847 ESI/(17656:17656): Para el ESI con el id: 007, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:59:848 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando GET, para la clave futbol:ansaldi
[INFO] 12:40:00:348 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:ansaldi y el valor TraeVodka
[INFO] 12:40:00:849 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:01:349 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:01:849 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:02:349 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:02:849 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:03:350 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:03:850 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:04:351 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:04:851 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:05:351 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:40:05:809 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:05:851 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
[INFO] 12:40:06:352 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:06:852 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:07:353 ESI/(17656:17656): Para el ESI con el id: 008, se ejecuto el comando STORE, para la clave futbol:ansaldi
[INFO] 12:40:08:354 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:08:854 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:09:355 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:09:809 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:09:855 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
